scenario,rep,method,SHD,F1,Precision,Recall,n_oriented,Dir_Prec,Dir_Rec,Dir_F1,Comm,Runtime
p20_K5,4,fedpc_oracle,38.0,0.48648648158875096,0.6206896549583829,0.3999999999111111,17,0.470588235017301,0.1777777777382716,0.2580645120655568,311.25,0.0023806095123291016
p20_K5,4,naive,38.0,0.48648648158875096,0.6206896549583829,0.3999999999111111,0,0.0,0.0,0.0,311.25,0.00030875205993652344
p20_K5,4,local,37.8,0.5000122526691391,0.6169658117632394,0.42222222212839505,0,0.0,0.0,0.26071947235637816,311.25,6.990684747695923
p20_K5,5,centralized,5.0,0.9206349153539934,0.9666666663444444,0.8787878785215794,19,0.9473684205540166,0.5454545452892562,0.6923076874038463,0.0,6.895390272140503
p20_K5,5,fedpc_consensus,5.0,0.9180327816178449,0.9999999996428571,0.8484848482277318,21,0.6666666663492063,0.4242424241138659,0.5185185135733883,296.25,0.0029244422912597656
p20_K5,5,fedpc_oracle,5.0,0.9180327816178449,0.9999999996428571,0.8484848482277318,21,0.6666666663492063,0.4242424241138659,0.5185185135733883,296.25,0.0021505355834960938
p20_K5,5,naive,5.0,0.9180327816178449,0.9999999996428571,0.8484848482277318,0,0.0,0.0,0.0,296.25,0.00039577484130859375
p20_K5,5,local,5.4,0.9119936488833504,0.9862068962040812,0.8484848482277318,0,0.0,0.0,0.5894706041861356,296.25,3.513777732849121
p20_K5,6,centralized,6.0,0.8999999947222223,0.8437499997363281,0.9642857139413265,20,0.8499999995749999,0.6071428569260204,0.7083333281770833,0.0,4.065821647644043
p20_K5,6,fedpc_consensus,5.0,0.9090909037619836,0.9259259255829904,0.8928571425382653,24,0.49999999979166665,0.4285714284183673,0.4615384563905326,297.5,0.0033864974975585938
p20_K5,6,fedpc_oracle,5.0,0.9090909037619836,0.9259259255829904,0.8928571425382653,24,0.49999999979166665,0.4285714284183673,0.4615384563905326,297.5,0.00276947021484375
p20_K5,6,naive,5.0,0.9090909037619836,0.9259259255829904,0.8928571425382653,0,0.0,0.0,0.0,297.5,0.0003826618194580078
p20_K5,6,local,8.2,0.8554580843719893,0.848690318003437,0.8642857139770408,0,0.0,0.0,0.6211576944324944,297.5,2.5399463176727295
p20_K5,7,centralized,32.0,0.6444444393037039,0.6304347824716446,0.6590909089411157,20,0.5999999997,0.27272727266528923,0.37499999558593744,0.0,18.20864510536194
p20_K5,7,fedpc_consensus,25.0,0.6666666616391111,0.8064516126430801,0.568181818052686,15,0.7333333328444444,0.2499999999431818,0.37288135201378914,327.5,0.0016655921936035156
p20_K5,7,fedpc_oracle,25.0,0.6666666616391111,0.8064516126430801,0.568181818052686,15,0.7333333328444444,0.2499999999431818,0.37288135201378914,327.5,0.001544952392578125
p20_K5,7,naive,25.0,0.6666666616391111,0.8064516126430801,0.568181818052686,0,0.0,0.0,0.0,327.5,0.000339508056640625
p20_K5,7,local,26.6,0.6554029196223302,0.7612935004851017,0.5772727271415289,0,0.0,0.0,0.40235196673647894,327.5,3.9894747734069824
p20_K5,8,centralized,19.0,0.7532467481194131,0.6744186044943212,0.8529411762197232,14,0.6428571423979591,0.2647058822750865,0.3749999957118056,0.0,21.998685598373413
p20_K5,8,fedpc_consensus,19.0,0.7164179052350189,0.7272727270523416,0.705882352733564,19,0.4210526313573407,0.23529411757785468,0.30188678773940913,325.0,0.0029249191284179688
