scenario_id,replicate_id,method,evaluation_unit,evaluation_target,p,N,K,tau,edge_prob,ell,noise_regime,mechanism_shift,deletion_probability,alpha,sep_tau_factor,master_seed,replicate_seed,client_seeds,SHD,F1,Precision,Recall,n_oriented,Dir_Prec,Dir_Rec,Dir_F1,communication_bytes,runtime_sum,runtime_parallel_est,server_runtime,n_clients_timed,client_weights,note,F1_target_base_dag,F1_target_union,F1_target_intersection,F1_target_prevalence50,n_sepset_pairs_retained
mechshift_delprob0.0_e5f031e028,7,centralized,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,2079841472,"[2903597826, 2080221967, 1308955721, 2269104035, 211441429]",18.0,0.7272727220523416,0.7272727270523416,0.7272727270523416,33,0.6060606058769513,0.6060606058769513,0.6060606008769515,0.0,41.35517120361328,41.35517120361328,0.0,1,,,,,,,
mechshift_delprob0.0_e5f031e028,7,local,mean_local_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,2079841472,"[2903597826, 2080221967, 1308955721, 2269104035, 211441429]",11.6,0.8060613744620058,0.8966995070556075,0.7333333331111112,0,0.0,0.0,0.675132386974086,430.625,11.756988525390623,3.1350886821746826,0.0061445236206054,5,,,,,,,
mechshift_delprob0.0_e5f031e028,7,naive,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,2079841472,"[2903597826, 2080221967, 1308955721, 2269104035, 211441429]",9.0,0.8474576219017523,0.9615384611686392,0.7575757573461891,0,0.0,0.0,0.0,430.625,11.751315832138062,3.129415988922119,0.0004718303680419,5,"[0.2, 0.2, 0.2, 0.2, 0.2]","n_oriented=0 / Dir_F1=0 BY CONSTRUCTION (no Sepsets passed to orientation) -- definitional, not independent evidence of a weighting effect; see factorial ablation for that comparison.",0.8474576219017523,0.8474576219017523,0.7777777724965707,0.8474576219017523,
mechshift_delprob0.0_e5f031e028,7,fedpc_consensus,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,2079841472,"[2903597826, 2080221967, 1308955721, 2269104035, 211441429]",9.0,0.8474576219017523,0.9615384611686392,0.7575757573461891,23,0.913043477863894,0.6363636361707988,0.7499999948915818,430.625,11.753907918930054,3.1320080757141118,0.0030639171600341,5,"[0.22872159670944536, 0.1984876584284171, 0.21669655134380594, 0.15542603627607507, 0.2006681572422565]",,0.8474576219017523,0.8474576219017523,0.7777777724965707,0.8474576219017523,338.0
mechshift_delprob0.0_e5f031e028,7,fedpc_oracle,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,2079841472,"[2903597826, 2080221967, 1308955721, 2269104035, 211441429]",9.0,0.8474576219017523,0.9615384611686392,0.7575757573461891,23,0.913043477863894,0.6363636361707988,0.7499999948915818,430.625,11.754376411437988,3.132476568222046,0.0035324096679687,5,"[0.19990100347147574, 0.2065088571656098, 0.17689180362493387, 0.22335998001442675, 0.19333835572355385]","ablation only -- requires ground truth, not deployable",0.8474576219017523,0.8474576219017523,0.7777777724965707,0.8474576219017523,338.0
mechshift_delprob0.0_e5f031e028,8,centralized,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,2145402204,"[2311575564, 2047521330, 341093290, 935965799, 1728553096]",20.0,0.6874999947900392,0.7096774191259105,0.6666666664646465,30,0.4333333331888889,0.3939393938200183,0.4126984075787351,0.0,35.1853187084198,35.1853187084198,0.0,1,,,,,,,
mechshift_delprob0.0_e5f031e028,8,local,mean_local_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,2145402204,"[2311575564, 2047521330, 341093290, 935965799, 1728553096]",18.2,0.6848359304129497,0.7995287993785021,0.5999999998181818,0,0.0,0.0,0.474545449647845,335.625,12.86104702949524,3.1008808612823486,0.005411148071289,5,,,,,,,
mechshift_delprob0.0_e5f031e028,8,naive,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,2145402204,"[2311575564, 2047521330, 341093290, 935965799, 1728553096]",15.0,0.7368421001292704,0.8749999996354166,0.6363636361707988,0,0.0,0.0,0.0,335.625,12.856139183044434,3.095973014831543,0.0005033016204833,5,"[0.2, 0.2, 0.2, 0.2, 0.2]","n_oriented=0 / Dir_F1=0 BY CONSTRUCTION (no Sepsets passed to orientation) -- definitional, not independent evidence of a weighting effect; see factorial ablation for that comparison.",0.7368421001292704,0.7368421001292704,0.6923076870710059,0.7368421001292704,
mechshift_delprob0.0_e5f031e028,8,fedpc_consensus,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,2145402204,"[2311575564, 2047521330, 341093290, 935965799, 1728553096]",15.0,0.7368421001292704,0.8749999996354166,0.6363636361707988,21,0.6190476187528344,0.3939393938200183,0.4814814765500686,335.625,12.858775854110718,3.098609685897827,0.0031399726867675,5,"[0.18589694761474668, 0.1817107286963439, 0.2211005040989777, 0.1888162026959485, 0.22247561689398332]",,0.7368421001292704,0.7368421001292704,0.6923076870710059,0.7368421001292704,340.0
mechshift_delprob0.0_e5f031e028,8,fedpc_oracle,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,2145402204,"[2311575564, 2047521330, 341093290, 935965799, 1728553096]",15.0,0.7368421001292704,0.8749999996354166,0.6363636361707988,21,0.6190476187528344,0.3939393938200183,0.4814814765500686,335.625,12.858879089355469,3.098712921142578,0.0032432079315185,5,"[0.18289965411660705, 0.21592167276218086, 0.19619720563374005, 0.208784261853732, 0.19619720563374005]","ablation only -- requires ground truth, not deployable",0.7368421001292704,0.7368421001292704,0.6923076870710059,0.7368421001292704,340.0
mechshift_delprob0.0_e5f031e028,9,centralized,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,1414768942,"[1190142511, 3575098081, 4265418137, 4073802, 1321275074]",14.0,0.7878787826400367,0.7878787876400367,0.7878787876400367,31,0.6774193546201873,0.6363636361707988,0.6562499947998047,0.0,73.21997356414795,73.21997356414795,0.0,1,,,,,,,
mechshift_delprob0.0_e5f031e028,9,local,mean_local_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,1414768942,"[1190142511, 3575098081, 4265418137, 4073802, 1321275074]",12.8,0.7774159924611462,0.910813823486076,0.6787878785821855,0,0.0,0.0,0.571388065494858,506.875,16.600823640823364,3.819870710372925,0.0054194927215576,5,,,,,,,
mechshift_delprob0.0_e5f031e028,9,naive,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,1414768942,"[1190142511, 3575098081, 4265418137, 4073802, 1321275074]",10.0,0.8214285662946428,0.9999999995652172,0.696969696758494,0,0.0,0.0,0.0,506.875,16.595781803131104,3.814828872680664,0.0003776550292968,5,"[0.2, 0.2, 0.2, 0.2, 0.2]","n_oriented=0 / Dir_F1=0 BY CONSTRUCTION (no Sepsets passed to orientation) -- definitional, not independent evidence of a weighting effect; see factorial ablation for that comparison.",0.8214285662946428,0.8214285662946428,0.7450980339715495,0.8214285662946428,
mechshift_delprob0.0_e5f031e028,9,fedpc_consensus,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,1414768942,"[1190142511, 3575098081, 4265418137, 4073802, 1321275074]",10.0,0.8214285662946428,0.9999999995652172,0.696969696758494,16,0.9374999994140624,0.4545454544077135,0.6122448933111204,506.875,16.600059747695923,3.8191068172454834,0.0046555995941162,5,"[0.17793765436467915, 0.20597832006648162, 0.1906579629112982, 0.21493281891006605, 0.21049324374747505]",,0.8214285662946428,0.8214285662946428,0.7450980339715495,0.8214285662946428,338.0
