scenario_id,replicate_id,method,evaluation_unit,evaluation_target,p,N,K,tau,edge_prob,ell,noise_regime,mechanism_shift,deletion_probability,alpha,sep_tau_factor,master_seed,replicate_seed,client_seeds,SHD,F1,Precision,Recall,n_oriented,Dir_Prec,Dir_Rec,Dir_F1,communication_bytes,runtime_sum,runtime_parallel_est,server_runtime,n_clients_timed,client_weights,note,n_sepset_pairs_retained
default_2b13c41e0b,6,local,mean_local_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,617228058,"[3327513306, 2952375908, 3676987488, 493920658, 3649690825]",3.0,0.9480882164033106,0.9859605907779632,0.913333333028889,0,0.0,0.0,0.8705194752381491,321.25,9.654301643371582,2.377829074859619,0.0084118843078613,5,,,
default_2b13c41e0b,6,naive,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,617228058,"[3327513306, 2952375908, 3676987488, 493920658, 3649690825]",3.0,0.9473684157340722,0.9999999996296296,0.8999999997,0,0.0,0.0,0.0,321.25,9.64653253555298,2.370059967041016,0.0006427764892578,5,"[0.2, 0.2, 0.2, 0.2, 0.2]","n_oriented=0 / Dir_F1=0 BY CONSTRUCTION (no Sepsets passed to orientation) -- definitional, not independent evidence of a weighting effect; see factorial ablation for that comparison.",
default_2b13c41e0b,6,fedpc_consensus,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,617228058,"[3327513306, 2952375908, 3676987488, 493920658, 3649690825]",3.0,0.9473684157340722,0.9999999996296296,0.8999999997,25,0.959999999616,0.7999999997333334,0.8727272674512399,321.25,9.650169610977173,2.37369704246521,0.0042798519134521,5,"[0.2084217683321173, 0.19776152303464783, 0.2084217683321173, 0.18763341726646965, 0.19776152303464783]",,326.0
default_2b13c41e0b,6,fedpc_oracle,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,617228058,"[3327513306, 2952375908, 3676987488, 493920658, 3649690825]",3.0,0.9473684157340722,0.9999999996296296,0.8999999997,25,0.959999999616,0.7999999997333334,0.8727272674512399,321.25,9.650155067443848,2.3736824989318848,0.0042653083801269,5,"[0.19966991760139818, 0.20739338372219288, 0.19966991760139818, 0.20042267817252155, 0.19284410290248913]","ablation only -- requires ground truth, not deployable",326.0
default_2b13c41e0b,7,centralized,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,82489646,"[2732781283, 4019595917, 3680959850, 13008986, 4166109751]",10.0,0.8333333281055555,0.9259259255829904,0.7575757573461891,23,0.8695652170132325,0.6060606058769513,0.7142857091900511,0.0,28.726752519607544,28.726752519607544,0.0,1,,,
default_2b13c41e0b,7,local,mean_local_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,82489646,"[2732781283, 4019595917, 3680959850, 13008986, 4166109751]",11.2,0.8019837065924186,0.9581002326958122,0.6909090906997244,0,0.0,0.0,0.6622695368186614,369.375,12.216113805770874,2.707305669784546,0.0068309307098388,5,,,
default_2b13c41e0b,7,naive,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,82489646,"[2732781283, 4019595917, 3680959850, 13008986, 4166109751]",11.0,0.8070175387011389,0.9583333329340278,0.696969696758494,0,0.0,0.0,0.0,369.375,12.209795713424684,2.7009875774383545,0.0005128383636474,5,"[0.2, 0.2, 0.2, 0.2, 0.2]","n_oriented=0 / Dir_F1=0 BY CONSTRUCTION (no Sepsets passed to orientation) -- definitional, not independent evidence of a weighting effect; see factorial ablation for that comparison.",
default_2b13c41e0b,7,fedpc_consensus,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,82489646,"[2732781283, 4019595917, 3680959850, 13008986, 4166109751]",11.0,0.8070175387011389,0.9583333329340278,0.696969696758494,21,0.9047619043310656,0.5757575755831037,0.7037036986899863,369.375,12.212979793548584,2.704171657562256,0.0036969184875488,5,"[0.20905560299307052, 0.2114262108435574, 0.18198842688371275, 0.19090167212341264, 0.2066280871562466]",,338.0
default_2b13c41e0b,7,fedpc_oracle,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,82489646,"[2732781283, 4019595917, 3680959850, 13008986, 4166109751]",11.0,0.8070175387011389,0.9583333329340278,0.696969696758494,21,0.9047619043310656,0.5757575755831037,0.7037036986899863,369.375,12.21275758743286,2.703949451446533,0.0034747123718261,5,"[0.20193113866459192, 0.20521816202323853, 0.23042063230605794, 0.16399550532488255, 0.19843456168122922]","ablation only -- requires ground truth, not deployable",338.0
default_2b13c41e0b,8,centralized,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1457828885,"[1911158319, 34719100, 3701941699, 1487015142, 2311735528]",8.0,0.8787878735261709,0.8529411762197232,0.9062499997167968,32,0.7812499997558594,0.7812499997558594,0.7812499947558595,0.0,39.51308846473694,39.51308846473694,0.0,1,,,
