experiment_family,scenario_id,replicate_id,method,sepset_aggregation,weighting,evaluation_unit,evaluation_target,corruption_fraction,corrupted_client_ids,p,N,K,tau,edge_prob,ell,noise_regime,mechanism_shift,deletion_probability,alpha,sep_tau_factor,master_seed,replicate_seed,client_seeds,SHD,F1,Precision,Recall,n_oriented,Dir_Prec,Dir_Rec,Dir_F1,communication_bytes,client_weights,n_sepset_pairs_retained,runtime_sum,runtime_parallel_est,server_runtime,n_clients_timed,note
factorial_ablation,factorial_default_2b13c41e0b,17,no_agg_equal,off,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1958526758,"[3165468645, 2996167804, 3761069875, 640953235, 418700992]",19,0.6885245853265253,0.9545454541115702,0.5384615383234714,0,0.0,0.0,0.0,600.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,20.433043479919434,4.519983768463135,0.0006015300750732422,5,"Dir_F1=0 BY CONSTRUCTION -- no Sepsets aggregated/passed to orientation; definitional, not empirical evidence about weighting."
factorial_ablation,factorial_default_2b13c41e0b,17,agg_equal,on,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1958526758,"[3165468645, 2996167804, 3761069875, 640953235, 418700992]",19,0.6885245853265253,0.9545454541115702,0.5384615383234714,19,0.5789473681163435,0.2820512819789612,0.3793103402913199,600.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",346,20.436748504638672,4.523688793182373,0.0043065547943115234,5,
factorial_ablation,factorial_default_2b13c41e0b,17,agg_consensus,on,consensus,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1958526758,"[3165468645, 2996167804, 3761069875, 640953235, 418700992]",19,0.6885245853265253,0.9545454541115702,0.5384615383234714,19,0.5789473681163435,0.2820512819789612,0.3793103402913199,600.0,"[0.17521736800877757, 0.22209242478124927, 0.20576254346618297, 0.2133225229085521, 0.18360514083523813]",346,20.436535835266113,4.5234761238098145,0.00409388542175293,5,
factorial_ablation,factorial_default_2b13c41e0b,17,agg_oracle,on,oracle,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1958526758,"[3165468645, 2996167804, 3761069875, 640953235, 418700992]",19,0.6885245853265253,0.9545454541115702,0.5384615383234714,19,0.5789473681163435,0.2820512819789612,0.3793103402913199,600.0,"[0.17872719777083637, 0.19044396530067964, 0.17755713749808846, 0.21690497990878202, 0.2363667195216135]",346,20.437061071395874,4.524001359939575,0.004619121551513672,5,"ablation only -- requires ground truth, not deployable"
factorial_ablation,factorial_default_2b13c41e0b,18,no_agg_equal,off,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1055436232,"[1932641146, 1242753534, 664112000, 924408828, 2148263748]",15,0.736842100264697,0.9545454541115702,0.5999999998285714,0,0.0,0.0,0.0,471.875,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,17.96258807182312,4.11883544921875,0.0005209445953369141,5,"Dir_F1=0 BY CONSTRUCTION -- no Sepsets aggregated/passed to orientation; definitional, not empirical evidence about weighting."
factorial_ablation,factorial_default_2b13c41e0b,18,agg_equal,on,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1055436232,"[1932641146, 1242753534, 664112000, 924408828, 2148263748]",15,0.736842100264697,0.9545454541115702,0.5999999998285714,13,0.8461538455029586,0.3142857141959184,0.4583333291927084,471.875,"[0.2, 0.2, 0.2, 0.2, 0.2]",340,17.965370893478394,4.121618270874023,0.0033037662506103516,5,
factorial_ablation,factorial_default_2b13c41e0b,18,agg_consensus,on,consensus,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1055436232,"[1932641146, 1242753534, 664112000, 924408828, 2148263748]",15,0.736842100264697,0.9545454541115702,0.5999999998285714,13,0.8461538455029586,0.3142857141959184,0.4583333291927084,471.875,"[0.1860122406372915, 0.196871534447472, 0.21559689709104635, 0.21009288478005975, 0.19142644304413045]",340,17.965052604675293,4.121299982070923,0.0029854774475097656,5,
factorial_ablation,factorial_default_2b13c41e0b,18,agg_oracle,on,oracle,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1055436232,"[1932641146, 1242753534, 664112000, 924408828, 2148263748]",15,0.736842100264697,0.9545454541115702,0.5999999998285714,13,0.8461538455029586,0.3142857141959184,0.4583333291927084,471.875,"[0.2111128592936821, 0.2148003504334974, 0.199991092630166, 0.20401713830829601, 0.17007855933435861]",340,17.965517044067383,4.121764421463013,0.0034499168395996094,5,"ablation only -- requires ground truth, not deployable"
factorial_ablation,factorial_default_2b13c41e0b,19,no_agg_equal,off,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3647796832,"[1414595104, 1655825711, 1932653462, 2515275648, 3077046965]",16,0.7575757524609733,0.8928571425382653,0.657894736668975,0,0.0,0.0,0.0,495.625,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,17.745497703552246,3.8955883979797363,0.0005397796630859375,5,"Dir_F1=0 BY CONSTRUCTION -- no Sepsets aggregated/passed to orientation; definitional, not empirical evidence about weighting."
factorial_ablation,factorial_default_2b13c41e0b,19,agg_equal,on,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3647796832,"[1414595104, 1655825711, 1932653462, 2515275648, 3077046965]",16,0.7575757524609733,0.8928571425382653,0.657894736668975,24,0.7499999996875,0.47368421040166203,0.5806451563579604,495.625,"[0.2, 0.2, 0.2, 0.2, 0.2]",324,17.74885630607605,3.89894700050354,0.0038983821868896484,5,
factorial_ablation,factorial_default_2b13c41e0b,19,agg_consensus,on,consensus,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3647796832,"[1414595104, 1655825711, 1932653462, 2515275648, 3077046965]",16,0.7575757524609733,0.8928571425382653,0.657894736668975,24,0.7499999996875,0.47368421040166203,0.5806451563579604,495.625,"[0.16985921473763588, 0.19940365427751305, 0.21107290096269155, 0.2217463182793285, 0.19791791174283088]",324,17.74868130683899,3.8987720012664795,0.0037233829498291016,5,
factorial_ablation,factorial_default_2b13c41e0b,19,agg_oracle,on,oracle,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3647796832,"[1414595104, 1655825711, 1932653462, 2515275648, 3077046965]",16,0.7575757524609733,0.8928571425382653,0.657894736668975,24,0.7499999996875,0.47368421040166203,0.5806451563579604,495.625,"[0.17866068477247077, 0.21608018431186438, 0.2096781649887642, 0.19977827681645752, 0.19580268911044305]",324,17.7491557598114,3.8992464542388916,0.004197835922241211,5,"ablation only -- requires ground truth, not deployable"
